Name, Org Name, Total Networks Searched, Total Devices Searched, Time Frame, License Plate, Reason, Case #, Filters, Search Time, Search Type, Text Prompt, Moderation
Payton Adams,Champaign IL PD,3,81,"09/19/2025, 03:30:17 AM UTC
09/19/2025, 05:30:17 AM UTC",DGRP39,stolen,,colorado,"09/19/2025, 05:14:26 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21135,"09/19/2025, 03:30:44 AM UTC
09/19/2025, 05:30:44 AM UTC",DGRP39,stolen,,,"09/19/2025, 05:14:34 AM UTC",lookup,,
Payton Adams,Champaign IL PD,3,81,"09/19/2025, 03:30:17 AM UTC
09/19/2025, 05:30:17 AM UTC",DGRP39,stolen,,colorado,"09/19/2025, 05:15:20 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21135,"09/19/2025, 03:30:44 AM UTC
09/19/2025, 05:30:44 AM UTC",DGRP39,stolen,,,"09/19/2025, 05:15:41 AM UTC",lookup,,
Payton Adams,Champaign IL PD,3,81,"09/19/2025, 03:30:17 AM UTC
09/19/2025, 05:30:17 AM UTC",DGRP39,stolen,,colorado,"09/19/2025, 05:15:42 AM UTC",lookup,,
Nikolas Cook,Champaign IL PD,3,81,"09/18/2025, 05:30:44 PM UTC
09/19/2025, 05:30:44 AM UTC",,C25-32946,,Infinitiwhitecolorado,"09/19/2025, 05:15:46 AM UTC",search,,
Payton Adams,Champaign IL PD,3,81,"09/19/2025, 03:30:17 AM UTC
09/19/2025, 05:30:17 AM UTC",DGRP39,stolen,,colorado,"09/19/2025, 05:16:04 AM UTC",lookup,,
Payton Adams,Champaign IL PD,3,81,"09/19/2025, 03:30:17 AM UTC
09/19/2025, 05:30:17 AM UTC",DGRP39,stolen,,colorado,"09/19/2025, 05:17:11 AM UTC",lookup,,
Payton Adams,Champaign IL PD,3,81,"09/19/2025, 03:30:17 AM UTC
09/19/2025, 05:30:17 AM UTC",DGRP39,stolen,,colorado,"09/19/2025, 05:17:52 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21135,"09/19/2025, 03:30:44 AM UTC
09/19/2025, 05:30:44 AM UTC",DGRP39,stolen,,,"09/19/2025, 05:18:04 AM UTC",lookup,,
Payton Adams,Champaign IL PD,3,81,"09/19/2025, 03:30:17 AM UTC
09/19/2025, 05:30:17 AM UTC",DGRP39,stolen,,colorado,"09/19/2025, 05:18:06 AM UTC",lookup,,
Payton Adams,Champaign IL PD,3,81,"09/19/2025, 03:30:17 AM UTC
09/19/2025, 05:30:17 AM UTC",DGRP39,stolen,,colorado,"09/19/2025, 05:18:54 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21135,"09/19/2025, 03:30:44 AM UTC
09/19/2025, 05:30:44 AM UTC",DGRP39,stolen,,,"09/19/2025, 05:19:26 AM UTC",lookup,,
Nikolas Cook,Champaign IL PD,3,81,"09/18/2025, 05:30:15 PM UTC
09/19/2025, 05:30:15 AM UTC",,C25-32946,,Infinitiwhitecolorado,"09/19/2025, 05:19:28 AM UTC",search,,
Cristian Carrillo,Champaign IL PD,3,81,"09/19/2025, 03:30:22 AM UTC
09/19/2025, 05:30:22 AM UTC",,c25-32946,,colorado,"09/19/2025, 05:19:31 AM UTC",search,,
Dylan Harnsberger,Champaign IL PD,3,81,"09/19/2025, 03:30:12 AM UTC
09/19/2025, 05:30:12 AM UTC",DGRP39,suspect vehicle,c25-32946,colorado,"09/19/2025, 05:21:14 AM UTC",lookup,,
Nikolas Cook,Champaign IL PD,3,81,"09/18/2025, 05:30:43 PM UTC
09/19/2025, 05:30:43 AM UTC",,C25-32946,,Infinitiwhitecolorado,"09/19/2025, 05:23:46 AM UTC",search,,
Paulo Alfonso,Champaign IL PD,1457,21156,"09/18/2025, 07:34:52 PM UTC
09/19/2025, 07:34:52 PM UTC",fL27427,c25-32752,,illinois,"09/19/2025, 07:34:53 PM UTC",lookup,,
Logan Retzer,Champaign IL PD,1457,21147,"08/22/2025, 09:37:22 AM UTC
09/21/2025, 09:37:22 AM UTC",fb26930,I25-14663,,,"09/21/2025, 09:37:27 AM UTC",lookup,,
Logan Retzer,Champaign IL PD,1457,21147,"08/22/2025, 09:37:34 AM UTC
09/21/2025, 09:37:34 AM UTC",fb26930,I25-14663,,,"09/21/2025, 09:37:40 AM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 05:28:50 PM UTC
09/21/2025, 05:28:50 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 05:28:51 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 05:31:41 PM UTC
09/21/2025, 05:31:41 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 05:31:42 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 05:35:02 PM UTC
09/21/2025, 05:35:02 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 05:35:02 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 05:35:15 PM UTC
09/21/2025, 05:35:15 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 05:35:17 PM UTC",lookup,,
Samantha Barnhart,Champaign IL PD,3,81,"09/21/2025, 07:00:33 AM UTC
09/21/2025, 07:00:33 PM UTC",,c25-33256,,whiteohio,"09/21/2025, 06:46:35 PM UTC",search,,
Samantha Barnhart,Champaign IL PD,3,81,"09/21/2025, 07:00:33 AM UTC
09/21/2025, 07:00:33 PM UTC",,c25-33256,,whiteohio,"09/21/2025, 06:47:02 PM UTC",search,,
Samantha Barnhart,Champaign IL PD,3,81,"09/21/2025, 07:00:13 AM UTC
09/21/2025, 07:00:13 PM UTC",,c25-33256,,Volkswagenwhite,"09/21/2025, 06:50:15 PM UTC",search,,
Samantha Barnhart,Champaign IL PD,3,81,"09/21/2025, 07:00:47 AM UTC
09/21/2025, 07:00:47 PM UTC",,c25-33256,,whiteVIOLAE,"09/21/2025, 06:59:48 PM UTC",search,,
Samantha Barnhart,Champaign IL PD,3,81,"09/21/2025, 07:00:47 AM UTC
09/21/2025, 07:00:47 PM UTC",,c25-33256,,white,"09/21/2025, 06:59:55 PM UTC",search,,
Samantha Barnhart,Champaign IL PD,3,81,"09/20/2025, 07:30:03 PM UTC
09/21/2025, 07:30:03 PM UTC",,c25-33256,,white,"09/21/2025, 07:00:04 PM UTC",search,,
Samantha Barnhart,Champaign IL PD,3,81,"09/20/2025, 07:30:03 PM UTC
09/21/2025, 07:30:03 PM UTC",,c25-33256,,whiteVIOLAE,"09/21/2025, 07:00:10 PM UTC",search,,
Samantha Barnhart,Champaign IL PD,3,81,"09/21/2025, 07:30:40 AM UTC
09/21/2025, 07:30:40 PM UTC",,c25-33256,,whiteVIOLAE,"09/21/2025, 07:00:41 PM UTC",search,,
Samantha Barnhart,Champaign IL PD,3,81,"09/19/2025, 07:30:42 PM UTC
09/21/2025, 07:30:42 PM UTC",,c25-33256,,whiteVIOLAE,"09/21/2025, 07:00:43 PM UTC",search,,
Samantha Barnhart,Champaign IL PD,3,81,"09/19/2025, 07:30:51 PM UTC
09/21/2025, 07:30:51 PM UTC",,c25-33256,,whiteVIOLAE,"09/21/2025, 07:29:52 PM UTC",search,,
Logan Retzer,Champaign IL PD,1457,21147,"08/22/2025, 09:41:08 AM UTC
09/21/2025, 09:41:08 AM UTC",fb26930,I25-14663,,,"09/21/2025, 09:41:15 AM UTC",lookup,,
Logan Retzer,Champaign IL PD,1457,21147,"08/22/2025, 09:47:59 AM UTC
09/21/2025, 09:47:59 AM UTC",fb26930,I25-14663,,,"09/21/2025, 09:48:04 AM UTC",lookup,,
Logan Retzer,Champaign IL PD,1457,21147,"08/22/2025, 09:51:19 AM UTC
09/21/2025, 09:51:19 AM UTC",fb26930,I25-14663,,,"09/21/2025, 09:51:25 AM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,3,81,"09/21/2025, 12:00:06 PM UTC
09/21/2025, 02:00:06 PM UTC",2259049B,Domestic Battery Suspect,C25-33232,,"09/21/2025, 01:48:37 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:48:57 PM UTC
09/21/2025, 01:48:57 PM UTC",2259049B,C25-33232,,illinois,"09/21/2025, 01:48:58 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/14/2025, 01:49:04 PM UTC
09/21/2025, 01:49:04 PM UTC",2259049B,C25-33232,,illinois,"09/21/2025, 01:49:06 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/14/2025, 01:49:35 PM UTC
09/21/2025, 01:49:35 PM UTC",2259049B,C25-33232,,illinois,"09/21/2025, 01:49:36 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/07/2025, 01:49:39 PM UTC
09/21/2025, 01:49:39 PM UTC",2259049B,C25-33232,,illinois,"09/21/2025, 01:49:42 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"08/22/2025, 01:49:48 PM UTC
09/21/2025, 01:49:48 PM UTC",2259049B,C25-33232,,illinois,"09/21/2025, 01:49:53 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"08/22/2025, 01:50:25 PM UTC
09/21/2025, 01:50:25 PM UTC",2259049B,C25-33232,,illinois,"09/21/2025, 01:50:30 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/14/2025, 01:50:42 PM UTC
09/21/2025, 01:50:42 PM UTC",2259049B,C25-33232,,illinois,"09/21/2025, 01:50:44 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"08/22/2025, 01:51:01 PM UTC
09/21/2025, 01:51:01 PM UTC",2259049B,C25-33232,,illinois,"09/21/2025, 01:51:06 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"08/22/2025, 01:51:14 PM UTC
09/21/2025, 01:51:14 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:51:18 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:51:25 PM UTC
09/21/2025, 01:51:25 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:51:25 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:52:02 PM UTC
09/21/2025, 01:52:02 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:52:03 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:52:07 PM UTC
09/21/2025, 01:52:07 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:52:07 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:55:00 PM UTC
09/21/2025, 01:55:00 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:55:01 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:55:03 PM UTC
09/21/2025, 01:55:03 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:55:04 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:55:32 PM UTC
09/21/2025, 01:55:32 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:55:33 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:55:55 PM UTC
09/21/2025, 01:55:55 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:55:56 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:56:44 PM UTC
09/21/2025, 01:56:44 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:56:45 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:56:47 PM UTC
09/21/2025, 01:56:47 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:56:48 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:57:10 PM UTC
09/21/2025, 01:57:10 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:57:11 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:57:13 PM UTC
09/21/2025, 01:57:13 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:57:13 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:58:50 PM UTC
09/21/2025, 01:58:50 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:58:51 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 01:59:46 PM UTC
09/21/2025, 01:59:46 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 01:59:48 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:06:04 PM UTC
09/21/2025, 02:06:04 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:06:05 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:06:31 PM UTC
09/21/2025, 02:06:31 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:06:32 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:17:49 PM UTC
09/21/2025, 02:17:49 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:17:49 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:18:14 PM UTC
09/21/2025, 02:18:14 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:18:15 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:18:21 PM UTC
09/21/2025, 02:18:21 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:18:21 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:19:10 PM UTC
09/21/2025, 02:19:10 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:19:11 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:22:30 PM UTC
09/21/2025, 02:22:30 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:22:32 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:23:50 PM UTC
09/21/2025, 02:23:50 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:23:51 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:23:59 PM UTC
09/21/2025, 02:23:59 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:24:00 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:24:32 PM UTC
09/21/2025, 02:24:32 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:24:32 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:27:53 PM UTC
09/21/2025, 02:27:53 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:27:53 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:27:58 PM UTC
09/21/2025, 02:27:58 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:27:59 PM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,3,81,"09/21/2025, 03:00:53 AM UTC
09/21/2025, 05:00:53 AM UTC",EN43305,stolen,,,"09/21/2025, 04:43:33 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,3,81,"09/20/2025, 05:00:39 AM UTC
09/21/2025, 05:00:39 AM UTC",4007082B,stolen,,,"09/21/2025, 04:44:08 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,3,81,"09/20/2025, 05:00:39 AM UTC
09/21/2025, 05:00:39 AM UTC",EN43305,stolen,,,"09/21/2025, 04:44:22 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,3,81,"09/20/2025, 05:00:07 PM UTC
09/21/2025, 05:00:07 AM UTC",,C25-18417,,,"09/21/2025, 04:45:10 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,3,81,"09/20/2025, 05:00:07 PM UTC
09/21/2025, 05:00:07 AM UTC",,u25-18417,,,"09/21/2025, 04:45:13 AM UTC",search,,
Jonathan Kristensen,Champaign IL PD,3,81,"09/20/2025, 05:00:39 AM UTC
09/21/2025, 05:00:39 AM UTC",EN43305,stolen,,,"09/21/2025, 04:46:12 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,3,81,"09/20/2025, 05:00:39 AM UTC
09/21/2025, 05:00:39 AM UTC",FA70292,stolen,,,"09/21/2025, 04:46:50 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,3,81,"09/20/2025, 05:00:39 AM UTC
09/21/2025, 05:00:39 AM UTC",FA70292,stolen,,,"09/21/2025, 04:47:02 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:00:07 AM UTC
09/21/2025, 05:00:07 AM UTC",FA70292,stolen,,,"09/21/2025, 04:47:11 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:00:07 AM UTC
09/21/2025, 05:00:07 AM UTC",EN43305,stolen,,,"09/21/2025, 04:47:20 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:00:07 AM UTC
09/21/2025, 05:00:07 AM UTC",4007082B,stolen,,,"09/21/2025, 04:47:44 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:00:07 AM UTC
09/21/2025, 05:00:07 AM UTC",4007082,stolen,,,"09/21/2025, 04:47:49 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,1457,21147,"09/21/2025, 03:00:35 AM UTC
09/21/2025, 05:00:35 AM UTC",FA70292,UPD Stolen Veh,U25-18417,,"09/21/2025, 04:48:20 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,1457,21147,"09/20/2025, 05:00:25 AM UTC
09/21/2025, 05:00:25 AM UTC",FA70292,UPD Stolen Veh,U25-18417,,"09/21/2025, 04:48:28 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,1457,21147,"09/19/2025, 05:00:34 AM UTC
09/21/2025, 05:00:34 AM UTC",FA70292,UPD Stolen Veh,U25-18417,,"09/21/2025, 04:48:36 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,1457,21147,"09/21/2025, 03:00:49 AM UTC
09/21/2025, 05:00:49 AM UTC",FA70292,UPD Stolen Veh,U25-18417,,"09/21/2025, 04:48:51 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:00:07 AM UTC
09/21/2025, 05:00:07 AM UTC",FA70292,stolen,,,"09/21/2025, 04:50:21 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:00:07 AM UTC
09/21/2025, 05:00:07 AM UTC",EN43305,stolen,,,"09/21/2025, 04:50:32 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,1457,21147,"09/21/2025, 03:00:49 AM UTC
09/21/2025, 05:00:49 AM UTC",FA70292,UPD Stolen Veh,U25-18417,,"09/21/2025, 04:51:15 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,1457,21147,"09/21/2025, 03:00:49 AM UTC
09/21/2025, 05:00:49 AM UTC",FA70292,UPD Stolen Veh,U25-18417,,"09/21/2025, 04:53:39 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,1457,21147,"09/21/2025, 03:00:49 AM UTC
09/21/2025, 05:00:49 AM UTC",FA70292,UPD Stolen Veh,U25-18417,,"09/21/2025, 04:56:24 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,1457,21147,"09/21/2025, 03:00:49 AM UTC
09/21/2025, 05:00:49 AM UTC",FA70292,UPD Stolen Veh,U25-18417,,"09/21/2025, 04:59:08 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:00:12 AM UTC
09/21/2025, 05:00:12 AM UTC",EN43305,stolen,,,"09/21/2025, 04:59:15 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:00:12 AM UTC
09/21/2025, 05:00:12 AM UTC",FA70292,stolen,,,"09/21/2025, 04:59:24 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:00:12 AM UTC
09/21/2025, 05:00:12 AM UTC",4007082B,stolen,,,"09/21/2025, 04:59:42 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:00:12 AM UTC
09/21/2025, 05:00:12 AM UTC",4007082,stolen,,,"09/21/2025, 04:59:46 AM UTC",lookup,,
Alex Carrillo,Champaign IL PD,3,81,"09/21/2025, 03:30:04 AM UTC
09/21/2025, 05:30:04 AM UTC",FA70292,Stolen,U25-18417 ,,"09/21/2025, 05:05:39 AM UTC",lookup,,
Alex Carrillo,Champaign IL PD,3,81,"09/20/2025, 03:30:00 AM UTC
09/21/2025, 05:30:00 AM UTC",FA70292,Stolen,U25-18417 ,,"09/21/2025, 05:05:55 AM UTC",lookup,,
Alex Carrillo,Champaign IL PD,3,81,"09/14/2025, 05:30:09 AM UTC
09/21/2025, 05:30:09 AM UTC",FA70292,Stolen,U25-18417 ,,"09/21/2025, 05:06:12 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:30:45 AM UTC
09/21/2025, 05:30:45 AM UTC",LM0X9S,c25-33175,,,"09/21/2025, 05:06:48 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:30:45 AM UTC
09/21/2025, 05:30:45 AM UTC",LM0X9S,c25-33175,,,"09/21/2025, 05:07:50 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,1457,21147,"09/21/2025, 03:00:49 AM UTC
09/21/2025, 05:00:49 AM UTC",FA70292,UPD Stolen Veh,U25-18417,,"09/21/2025, 05:07:52 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:30:45 AM UTC
09/21/2025, 05:30:45 AM UTC",LM0X9S,c25-33175,,,"09/21/2025, 05:09:02 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:30:45 AM UTC
09/21/2025, 05:30:45 AM UTC",EN43305,stolen,,,"09/21/2025, 05:12:18 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:30:45 AM UTC
09/21/2025, 05:30:45 AM UTC",FA70292,stolen,,,"09/21/2025, 05:12:36 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1457,21147,"09/21/2025, 03:30:45 AM UTC
09/21/2025, 05:30:45 AM UTC",LM0X9S,c25-33175,,,"09/21/2025, 05:13:46 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,1457,21147,"09/21/2025, 03:00:49 AM UTC
09/21/2025, 05:00:49 AM UTC",FA70292,UPD Stolen Veh,U25-18417,,"09/21/2025, 05:15:27 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,3,81,"09/20/2025, 06:00:52 PM UTC
09/21/2025, 06:00:52 AM UTC",lm0x9s,c25-33175,,,"09/21/2025, 05:39:55 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,3,81,"09/20/2025, 06:00:01 PM UTC
09/21/2025, 06:00:01 AM UTC",lm0x9s,c25-33175,,,"09/21/2025, 05:40:02 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,3,81,"09/20/2025, 06:00:03 PM UTC
09/21/2025, 06:00:03 AM UTC",lm0x9s,c25-33175,,,"09/21/2025, 05:48:06 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,3,81,"09/20/2025, 06:00:42 PM UTC
09/21/2025, 06:00:42 AM UTC",lm0x9s,c25-33175,,,"09/21/2025, 05:51:43 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,3,81,"09/20/2025, 06:00:02 PM UTC
09/21/2025, 06:00:02 AM UTC",lm0x9s,c25-33175,,,"09/21/2025, 05:52:04 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,3,81,"09/20/2025, 06:30:59 PM UTC
09/21/2025, 06:30:59 AM UTC",lm0x9s,c25-33175,,,"09/21/2025, 06:21:02 AM UTC",lookup,,
Ashley Petkunas,Champaign IL PD,3,81,"09/20/2025, 02:30:30 PM UTC
09/20/2025, 04:30:30 PM UTC",fv2822,32968,,,"09/20/2025, 04:13:50 PM UTC",lookup,,
Ashley Petkunas,Champaign IL PD,3,81,"09/01/2025, 02:30:30 PM UTC
09/20/2025, 04:30:30 PM UTC",fv2822,32968,,,"09/20/2025, 04:13:57 PM UTC",lookup,,
Ashley Petkunas,Champaign IL PD,1415,21147,"09/01/2025, 02:30:30 PM UTC
09/20/2025, 04:30:30 PM UTC",fv2822,32968,,,"09/20/2025, 04:29:35 PM UTC",lookup,,
Christian Borth,Champaign IL PD,3,81,"09/20/2025, 03:00:10 PM UTC
09/20/2025, 05:00:10 PM UTC",,hit and run,,Pickupred,"09/20/2025, 04:43:48 PM UTC",search,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:44:58 PM UTC
09/21/2025, 02:44:58 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:44:58 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 02:45:01 PM UTC
09/21/2025, 02:45:01 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 02:45:02 PM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,1457,21147,"09/20/2025, 09:30:06 AM UTC
09/21/2025, 09:30:06 AM UTC",FB26920,UIPD Stolen Veh,I25-14663,,"09/21/2025, 02:55:10 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 03:08:28 PM UTC
09/21/2025, 03:08:28 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 03:08:29 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 03:16:35 PM UTC
09/21/2025, 03:16:35 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 03:16:35 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 03:35:32 PM UTC
09/21/2025, 03:35:32 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 03:35:33 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 03:55:06 PM UTC
09/21/2025, 03:55:06 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 03:55:07 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 03:55:09 PM UTC
09/21/2025, 03:55:09 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 03:55:09 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 03:55:26 PM UTC
09/21/2025, 03:55:26 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 03:55:27 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 03:55:30 PM UTC
09/21/2025, 03:55:30 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 03:55:30 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1457,21147,"09/20/2025, 03:55:52 PM UTC
09/21/2025, 03:55:52 PM UTC",2259049,C25-33232,,illinois,"09/21/2025, 03:55:52 PM UTC",lookup,,
