Name, Org Name, Total Networks Searched, Total Devices Searched, Time Frame, License Plate, Reason, Case #, Filters, Search Time, Search Type, Text Prompt, Moderation
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,c25-11377,,,"08/01/2025, 05:03:12 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:03:36 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,c25-11377,,,"08/01/2025, 05:04:28 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,c25-11377,,,"08/01/2025, 05:04:32 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,c25-11377,,,"08/01/2025, 05:04:41 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:04:43 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:05:48 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:07:23 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,c25-11377,,,"08/01/2025, 05:07:35 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,c25-11377,,,"08/01/2025, 05:08:58 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:09:05 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:09:18 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:09:51 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:09:55 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:09:59 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:10:21 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:10:45 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:11:01 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,c25-11377,,,"08/01/2025, 05:11:18 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:11:20 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,c25-11377,,,"08/01/2025, 05:11:44 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:12:00 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,Hit and Run,I25-11377,,"08/01/2025, 05:12:28 AM UTC",search,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:12:48 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,Hit and Run,I25-11377,,"08/01/2025, 05:12:51 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,Hit and Run,I25-11377,,"08/01/2025, 05:13:11 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,Hit and Run,I25-11377,,"08/01/2025, 05:13:14 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:13:57 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:14:38 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 05:15:29 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:15:38 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 05:15:49 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:16:08 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 05:16:29 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:16:41 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 05:17:40 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 05:18:14 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 05:19:38 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 05:20:02 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 05:21:32 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 05:22:11 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 05:33:56 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:34:13 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 05:38:56 AM UTC",lookup,,
Brian Murphy,Champaign IL PD,1463,20589,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FC40938,C25-26101,,,"08/02/2025, 04:08:56 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1463,20589,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FC40938,C25-26101,,,"08/02/2025, 08:18:37 PM UTC",lookup,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-00026552,,SedanHyundaisilver_grey,"08/02/2025, 08:24:41 PM UTC",search,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-00026552,,SedanHyundaisilver_grey,"08/02/2025, 08:24:50 PM UTC",search,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-00026552,,Sedan,"08/02/2025, 08:25:22 PM UTC",search,,
Christian Borth,Champaign IL PD,1463,20589,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FC40938,hit ad run,,,"08/02/2025, 09:03:02 PM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 06:05:43 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 06:09:40 AM UTC",lookup,,
Logan Retzer,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DU92866,stolen,c25-26510,,"08/01/2025, 06:12:01 AM UTC",lookup,,
Logan Retzer,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DU92866,stolen,c25-26510,illinois,"08/01/2025, 06:12:20 AM UTC",lookup,,
Logan Retzer,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DU92866,stolen,c25-26510,illinois,"08/01/2025, 06:12:31 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 06:12:51 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1463,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EC12351,hit and run,,,"08/01/2025, 06:14:11 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 06:24:46 AM UTC",lookup,,
Payton Lareau,Champaign IL PD,1463,20589,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EV23673,c25-25633,,,"08/02/2025, 05:51:31 PM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20587,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",2975GH,C25-26624,,,"08/02/2025, 02:35:56 AM UTC",lookup,,
Arthur Miller,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EN38577,C25-40000733,,,"08/01/2025, 09:17:18 PM UTC",lookup,,
Matthew Locklear,Champaign IL PD,1463,20578,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DU92866,taken w/out permission,C25-26510,,"08/01/2025, 03:21:10 PM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1418,20573,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ec12351,I25-11377,,,"08/01/2025, 07:50:26 AM UTC",lookup,,
Danielle Abbott,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FB89549,c25-26810,,illinois,"08/03/2025, 07:25:47 PM UTC",lookup,,
Danielle Abbott,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FB89549,c25-26810,,illinois,"08/03/2025, 07:32:56 PM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-26736,,Dodge,"08/03/2025, 03:14:55 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-26736,,Dodge,"08/03/2025, 03:15:32 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-26736,,Dodge,"08/03/2025, 03:16:27 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-26736,,Dodge,"08/03/2025, 03:17:08 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-26736,,Dodge,"08/03/2025, 03:17:38 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-26736,,Dodge,"08/03/2025, 03:18:30 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,1,4,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-26736,,Dodge,"08/03/2025, 03:19:00 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,1,4,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-26736,,Dodge,"08/03/2025, 03:23:01 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,1,4,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-26736,,Dodge,"08/03/2025, 03:26:18 AM UTC",search,,
Christian Borth,Champaign IL PD,1463,20589,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FD50703,retail theft,c25-40000783,,"08/03/2025, 01:23:12 PM UTC",lookup,,
Christian Borth,Champaign IL PD,1463,20589,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FD50703,retail theft,c25-40000783,,"08/03/2025, 02:23:01 PM UTC",lookup,,
Christian Borth,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FD50703,retail theft,c25-40000783,,"08/03/2025, 02:24:26 PM UTC",lookup,,
Christian Borth,Champaign IL PD,1463,20589,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FD50703,retail theft,c25-40000783,,"08/03/2025, 02:24:29 PM UTC",lookup,,
Matthew Locklear,Champaign IL PD,1,62,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,BURGLARY,C25-26563,"Minivan, Work_VanChevroletwhite","08/01/2025, 07:01:34 PM UTC",search,,
Matthew Locklear,Champaign IL PD,1,62,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,BURGLARY,C25-26563,"Minivan, Work_VanChevrolet","08/01/2025, 07:02:37 PM UTC",search,,
Matthew Locklear,Champaign IL PD,1,62,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,BURGLARY,C25-26563,Work_VanChevrolet,"08/01/2025, 07:02:45 PM UTC",search,,
Matthew Locklear,Champaign IL PD,1,62,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,BURGLARY,C25-26563,"Work_VanChevroletwhite, silver_grey","08/01/2025, 07:07:05 PM UTC",search,,
Matthew Locklear,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,BURGLARY,C25-26563,"Work_VanChevroletwhite, silver_grey","08/01/2025, 07:09:27 PM UTC",search,,
Tim Frye,Champaign IL PD,1463,20587,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FC40938,C25-26101,,,"08/02/2025, 01:49:42 PM UTC",lookup,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-26552,,,"08/02/2025, 02:26:08 PM UTC",search,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-26552,,,"08/02/2025, 02:26:28 PM UTC",search,,
Michael Talbott,Champaign IL PD,3,80,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-23512,,,"08/01/2025, 04:39:39 PM UTC",search,,
Michael Talbott,Champaign IL PD,3,19,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-23512,,,"08/01/2025, 04:40:24 PM UTC",search,,
Michael Talbott,Champaign IL PD,1,1,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-23512,,,"08/01/2025, 04:41:12 PM UTC",search,,
Michael Talbott,Champaign IL PD,1,1,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-23512,,,"08/01/2025, 04:49:07 PM UTC",search,,
Michael Talbott,Champaign IL PD,1,1,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-23512,,,"08/01/2025, 04:50:50 PM UTC",search,,
Michael Talbott,Champaign IL PD,2,17,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ed23633,C25-23512,,,"08/01/2025, 04:54:18 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1418,20582,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ed23633,C25-23512,,,"08/01/2025, 04:54:46 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1418,20582,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ed23633,C25-23512,,,"08/01/2025, 04:55:55 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1418,20582,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ed23633,C25-23512,,,"08/01/2025, 04:57:21 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1418,20582,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ed23633,C25-23512,,,"08/01/2025, 04:57:33 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1418,20582,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-23512,,,"08/01/2025, 04:57:47 PM UTC",search,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-26552,,,"08/01/2025, 05:10:41 PM UTC",search,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-26552,,,"08/01/2025, 05:13:13 PM UTC",search,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-40000338,,SedanHyundaisilver_grey,"08/02/2025, 06:21:07 PM UTC",search,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",bc94667,C25-00026671,,SedanHyundaisilver_grey,"08/02/2025, 06:25:34 PM UTC",lookup,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",bc94667,C25-00026671,,SedanHyundaisilver_grey,"08/02/2025, 06:25:42 PM UTC",lookup,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",fa71296,C25-40000338,,SedanHyundaisilver_grey,"08/02/2025, 06:38:52 PM UTC",lookup,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",fa71296,C25-40000338,,SedanHyundaisilver_grey,"08/02/2025, 06:38:56 PM UTC",lookup,,
Adam Walton,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",fb23219,C25-40000338,,SedanHyundaisilver_grey,"08/02/2025, 06:39:41 PM UTC",lookup,,
Christian Borth,Champaign IL PD,1463,20589,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FC40938,hit and run,c25-26101 ,illinois,"08/02/2025, 10:45:28 PM UTC",lookup,,
Christopher Aikman,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,theft suspect,,SUVChevroletblack,"08/02/2025, 03:29:02 PM UTC",search,,
Christopher Aikman,Champaign IL PD,1463,20588,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",lhm9710,theft suspect,,,"08/02/2025, 03:29:40 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1463,20589,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FC40938,C25-26101,,,"08/02/2025, 07:55:07 PM UTC",lookup,,
Jordan Faust,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-026608,C25-026608,SUVChevrolet,"08/02/2025, 08:06:43 PM UTC",search,,
Christian Borth,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FC40938,hit and run,,,"08/02/2025, 08:08:17 PM UTC",lookup,,
Christian Borth,Champaign IL PD,1463,20589,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FC40938,hit and run,,,"08/02/2025, 08:08:37 PM UTC",lookup,,
Jordan Faust,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-026608,C25-026608,"SUVChevroletsilver_grey, blue, white","08/02/2025, 08:11:46 PM UTC",search,,
Tim Frye,Champaign IL PD,1463,20589,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FC40938,C25-26101,,,"08/03/2025, 12:29:43 AM UTC",lookup,,
Tim Frye,Champaign IL PD,1463,20589,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FC40938,C25-26101,,,"08/03/2025, 12:33:00 AM UTC",lookup,,
Christian Borth,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FC40938,hit and run,c25-26101 ,,"08/03/2025, 01:46:27 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ61329,theft suspect,,,"08/07/2025, 03:20:17 PM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ61329,theft suspect,,,"08/07/2025, 05:38:11 PM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ61329,theft suspect,,,"08/07/2025, 03:24:10 PM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ61329,theft suspect,,,"08/07/2025, 03:25:45 PM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ61329,theft suspect,,,"08/07/2025, 03:25:51 PM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ61329,theft suspect,,,"08/07/2025, 03:28:03 PM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ61329,theft suspect,,,"08/07/2025, 03:30:14 PM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ61329,theft suspect,,,"08/07/2025, 03:36:03 PM UTC",lookup,,
Christopher Aikman,Champaign IL PD,1463,20653,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",eq61329,c25-40000595,,,"08/07/2025, 06:52:09 PM UTC",lookup,,
Christopher Aikman,Champaign IL PD,1463,20653,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",eq61329,c25-40000595,,,"08/07/2025, 06:52:21 PM UTC",lookup,,
Austin Hamblin,Champaign IL PD,1,5,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-23668,,,"08/07/2025, 08:36:11 PM UTC",search,,
Austin Hamblin,Champaign IL PD,1463,20659,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-23668,,,"08/07/2025, 08:48:09 PM UTC",search,,
Austin Hamblin,Champaign IL PD,1463,20659,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-23668,,,"08/07/2025, 08:48:19 PM UTC",search,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",2187636,c25-40000990,c25-40000990,,"08/08/2025, 04:55:46 PM UTC",lookup,,
Payton Lareau,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DN49917,c25-23668,,,"08/08/2025, 02:16:15 PM UTC",lookup,,
Austin Hamblin,Champaign IL PD,1,5,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-23668,,,"08/07/2025, 07:26:20 PM UTC",search,,
Austin Hamblin,Champaign IL PD,1,5,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-23668,,,"08/07/2025, 07:26:28 PM UTC",search,,
